ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
3a93cdc4342ded9ab8cfab4f66e0bc88,27,NA,India,software development and IT,Employed for wages,NA,female,NA,NA,NA,Tamil,NA,master's degree (non-professional),15000
6a5a56aa8df4390faf97db6710cc4514,28,NA,United States of America,"arts, entertainment, sports, or media",Self-employed freelancer,NA,male,18000,freelance ,NA,English,NA,bachelor's degree,8000
ffec69d3432c743237d74dbdfa8690d2,29,NA,United Kingdom,software development and IT,Employed for wages,45000,male,30000,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,15000
9e173623ab46b41ad22675acecf1d171,20,NA,Poland,NA,NA,NA,male,NA,start your own business,NA,Polish,NA,high school diploma or equivalent (GED),NA
42831cc7149f3cfaac1dcfa000df2d3d,39,2,Morocco,software development and IT,Employed for wages,NA,male,28000,NA,NA,Arabic,married or domestic partnership,master's degree (non-professional),NA
1dd4152523aab47b8e429f178d5ccd01,47,1,France,NA,Unable to work,100000,male,NA,work for a startup,  Front-End Web Developer,French,married or domestic partnership,master's degree (non-professional),NA
2e974009a1bff7459d979a9ce9474177,28,NA,United States of America,software development and IT,Employed for wages,NA,male,115000,NA,NA,English,married or domestic partnership,master's degree (non-professional),NA
513cb4207f9fb2e815acbda6b72d9816,25,NA,Germany,NA,Not working but looking for work,75000,male,NA,work for a startup,  Mobile Developer,Vietnamese,NA,bachelor's degree,5000
c8e9e0c47c4d87dc6d93ac2d6d098e3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d52753831f8ad41a7891b5f696d0513f,25,NA,Belgium,software development and IT,Employed for wages,NA,female,28000,work for a startup,  Front-End Web Developer,French,NA,associate's degree,NA
b4a888b62fa87ae383a1b518c5726025,31,NA,United States of America,education,Employed for wages,NA,male,30000,freelance ,NA,English,NA,bachelor's degree,10000
c6d6dc2d97a1b8b454753e544960985d,21,NA,Mexico,software development and IT,Employed for wages,NA,male,10000,NA,NA,Spanish,NA,associate's degree,NA
bae6625eed8163ca23ab21d357f582c7,31,NA,United States of America,food and beverage,Self-employed freelancer,50000,male,50000,work for a multinational corporation,  Product Manager,Spanish,married or domestic partnership,bachelor's degree,NA
5e0b5248bb20d5eaa975b4a5a4b1f740,42,NA,United States of America,software development and IT,Employed for wages,NA,male,190000,NA,NA,English,NA,master's degree (non-professional),NA
259b66cb3cf3835ff01a7878ae0e406d,29,NA,United States of America,sales,Employed for wages,90000,male,80000,work for a startup,  Product Manager,Gujarati,NA,bachelor's degree,NA
10858284ea2f7879b6954a04df886acd,28,NA,United States of America,software development and IT,Employed for wages,NA,male,40000,NA,NA,English,NA,bachelor's degree,57000
0e3cadbf5959bff1da52c13c83fbe5f2,26,NA,United States of America,NA,Military,NA,male,NA,start your own business,NA,English,NA,master's degree (non-professional),12000
14ccf8b5b74a6dc0d00224a5b98d1cc1,32,1,United States of America,NA,Not working but looking for work,70000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,divorced,"trade, technical, or vocational training",45000
f25c804dfc8c8586cb6087750051f6bd,18,NA,India,NA,Not working and not looking for work,50000,male,NA,work for a multinational corporation,Full-Stack Web Developer,Hindi,NA,high school diploma or equivalent (GED),10000
f4680187a28cd54ee8f8b21e702dc9ba,23,NA,Lithuania,NA,Not working but looking for work,24000,male,NA,work for a medium-sized company,  Front-End Web Developer,Lithuanian,NA,"some college credit, no degree",NA
1c44a664b2b65c33feb6db411420b6b6,32,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,68000,male,22000,work for a medium-sized company,  Front-End Web Developer,English,NA,master's degree (non-professional),35000
5fd180db86521806c382159a9e2c1e60,21,NA,United States of America,NA,NA,100000,male,NA,work for a multinational corporation,Full-Stack Web Developer,Chinese,NA,NA,NA
63a0596aefbc3fe8d8dd0d88a7fc55a3,15,NA,Norway,NA,Not working but looking for work,100000,male,NA,work for a startup,  Mobile Developer,English,NA,no high school (secondary school),NA
d533816d2e1307a6c48562344bab842a,28,NA,United States of America,NA,Self-employed freelancer,NA,male,80000,start your own business,NA,English,NA,"some college credit, no degree",NA
5f599509df946ba2732e7c51bf8d3ccc,22,NA,United States of America,NA,NA,NA,male,NA,start your own business,NA,English,NA,"some college credit, no degree",NA
032bfb52bfcfffdcd5ec790501da97df,22,NA,India,NA,Not working but looking for work,111000,male,NA,work for a startup,Full-Stack Web Developer,Telugu,NA,bachelor's degree,NA
d928c0de632485d69592cbbc119d1254,23,NA,United States of America,software development and IT,Employed for wages,NA,female,25000,NA,NA,English,NA,"some college credit, no degree",9000
2c5e4d19cfea3d6012650955dec43bb8,25,NA,Sweden,software development and IT,Employed for wages,NA,male,66000,NA,NA,Swedish,married or domestic partnership,"some college credit, no degree",21000
0c412ffa6a3e169abb8f2cebf38f5b0d,21,NA,United Kingdom,software development and IT,Employed for wages,NA,male,18000,NA,NA,English,NA,high school diploma or equivalent (GED),NA
d5a56cf10010c26d09c888eececd3cf3,30,NA,United States of America,software development and IT,Employed for wages,NA,male,49500,start your own business,NA,English,NA,"some college credit, no degree",20000
2acdf000db84df878f22b597c36e4d81,26,NA,United States of America,sales,Employed for wages,60000,male,18000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"trade, technical, or vocational training",NA
7ad58c258d1ee5cb0a542f8a342054bf,35,2,United States of America,health care,Employed for wages,55000,male,55000,work for a startup,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,48000
2aa8fc59fe4298901a362bd6b940d49d,34,NA,United States of America,sales,Employed for wages,40000,male,32000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",3500
372a42628ff5a86a94d644f4658a25a7,24,NA,Switzerland,NA,Not working and not looking for work,70000,male,NA,work for a startup,  Front-End Web Developer,French,NA,"some college credit, no degree",NA
2a7eb069845195bb1dfd7156fbb57f1b,40,NA,India,NA,A stay-at-home parent or homemaker,50000,female,NA,work for a medium-sized company,  User Experience Designer,Marathi,NA,bachelor's degree,NA
d2f00cbfec37751fb2752b1ba890fd1b,30,NA,United States of America,NA,Not working and not looking for work,85000,male,NA,work for a startup,  Product Manager,English,NA,bachelor's degree,NA
c6555f41daf3335c07139af60b2e6d0d,23,NA,Brazil,software development and IT,Employed for wages,NA,male,30000,NA,NA,Portuguese,NA,"trade, technical, or vocational training",NA
daaddad56632bad8e4715de343784b7f,35,2,Brazil,finance,Employed for wages,NA,male,36000,NA,NA,Portuguese,married or domestic partnership,bachelor's degree,NA
af1ce7f73b107061c5223ebe13d1f0e8,31,3,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,English,married or domestic partnership,associate's degree,4500
e9b5accc2946f98c088e69d1744fb651,21,NA,Mexico,sales,Employed for wages,NA,male,6000,start your own business,NA,Spanish,NA,associate's degree,NA
9dfffb27e35888b5a90ae4dd28452e2d,26,NA,Turkey,education,Employed for wages,NA,male,9000,NA,NA,Turkish,NA,master's degree (non-professional),10000
bbc1187dff3dc3b6578c467cb54007f3,19,NA,United Kingdom,NA,Not working and not looking for work,NA,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,high school diploma or equivalent (GED),26000
6e4d96db180049e21f61eff2c1ac61b5,30,NA,United Kingdom,software development and IT,Employed for wages,NA,male,NA,NA,NA,English,NA,Ph.D.,NA
c7de8a88cfcf15f2d692c772d44714af,29,NA,United States of America,transportation,Employed for wages,NA,female,25000,freelance ,NA,English,NA,"some college credit, no degree",25000
851c5e6d55655dcbb05fdd3380e9a8d9,42,3,United States of America,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,married or domestic partnership,bachelor's degree,NA
2947932686c9dfab95bd96c77ee9c44f,40,2,United States of America,software development and IT,Self-employed business owner,NA,male,70000,NA,NA,English,married or domestic partnership,master's degree (non-professional),NA
d9c0eeeeb77f2ea87a194fd275f4cfc1,22,NA,United States of America,software development and IT,Employed for wages,NA,male,NA,NA,NA,English,married or domestic partnership,"some college credit, no degree",NA
cd4f366c7142975a24fb2ba489f62444,18,NA,Norway,NA,Unable to work,70000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Norwegian,NA,no high school (secondary school),NA
6f4ea0c29800721e99969160c3a7ea4c,57,1,United States of America,software development and IT,Employed for wages,NA,male,67000,NA,NA,English,married or domestic partnership,bachelor's degree,NA
5222d7f900f6edc387fb642fe136d512,NA,NA,India,NA,Not working but looking for work,NA,male,NA,work for a medium-sized company,  Mobile Developer,Telugu,NA,bachelor's degree,NA
5121841d63be24071cf62391ee0f7943,54,3,United States of America,NA,Not working but looking for work,95000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,NA
511cb908474e73c8e803f5f4a1917add,26,NA,Iceland,NA,Not working but looking for work,NA,male,NA,start your own business,NA,Icelandic,NA,bachelor's degree,NA
060a78b3e5835013ade762ccc5ad776d,46,NA,United States of America,finance,Self-employed freelancer,70000,female,25000,work for a startup,  Product Manager,English,NA,bachelor's degree,NA
6288fd01902441ca2e2546ca2c40c9cb,28,NA,United States of America,software development and IT,Employed for wages,100000,male,35000,work for a startup,Full-Stack Web Developer,English,NA,"professional degree (MBA, MD, JD, etc.)",NA
e2f7cedc061f157a8ee7e59e8b467859,28,NA,United States of America,software development and IT,Self-employed business owner,NA,male,80000,NA,NA,English,divorced,"some college credit, no degree",50000
6f9ec63cb55aa535aa34de7125e12587,NA,2,NA,software development and IT,Self-employed freelancer,70000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,married or domestic partnership,master's degree (non-professional),NA
5d7eff8158444c7b7c69377ab2de6684,19,NA,United Kingdom,NA,Employed for wages,15000,male,7000,work for a startup,Back-End Web Developer,English,NA,high school diploma or equivalent (GED),NA
a318908565b1d29a7eaf80916f71acaf,24,NA,Germany,NA,NA,NA,male,NA,NA,NA,German,NA,bachelor's degree,NA
b3162ebf938d9ca0aaa20e6bcea5897c,23,NA,United States of America,software development and IT,Employed for wages,NA,male,20000,NA,NA,English,NA,associate's degree,NA
db4e95c33866ca83fe21eafeca780dae,30,NA,Brazil,NA,Employed for wages,NA,male,100000,start your own business,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
ea71df1462ed8d20de7ffd8f7384c343,46,2,Canada,health care,Employed for wages,NA,male,NA,start your own business,NA,English,married or domestic partnership,high school diploma or equivalent (GED),NA
7f0b817a0badafe8261e144f39ae888e,30,NA,United States of America,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,NA
1f3e2883c1747ce0a36e941410e57e36,41,2,Australia,software development and IT,Employed for wages,NA,female,NA,work for a multinational corporation,  Product Manager,English,married or domestic partnership,bachelor's degree,NA
3515ee05999bc951943685d4683858de,23,NA,United States of America,NA,Not working but looking for work,40000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,30000
264b6529ff6913f24600c66b16ffdc97,33,NA,United States of America,software development and IT,Self-employed freelancer,NA,female,70000,freelance ,NA,English,NA,bachelor's degree,20000
076119527b60fd45276bc39d1ebc4f00,50,NA,United States of America,NA,Not working but looking for work,NA,male,NA,work for a medium-sized company,  Data Scientist / Data Engineer,English,NA,Ph.D.,NA
97a3ec67baaf77a45d69b63391077a54,26,NA,United States of America,software development and IT,Employed for wages,NA,male,55000,freelance ,NA,English,NA,bachelor's degree,NA
d4efb49eb2dd68d0343294f9025e29aa,28,NA,Greece,software development and IT,Employed for wages,NA,male,16000,NA,NA,English,NA,bachelor's degree,NA
f501f3eefc9a9ff02d7c97ce816e946a,23,NA,Macedonia,software development and IT,Employed for wages,NA,female,7000,NA,NA,Macedonian,NA,bachelor's degree,NA
8265e25e940b6f7f98f44c5afaad89e7,35,NA,Poland,education,Self-employed business owner,NA,female,NA,start your own business,NA,Polish,NA,Ph.D.,NA
5ea98507828f7cd8171923b8ad1d3597,36,NA,United States of America,legal,Employed for wages,NA,male,70000,start your own business,NA,English,NA,bachelor's degree,NA
2317d19a6340706669d219508791fb61,30,2,United States of America,software development and IT,Employed for wages,NA,male,82000,NA,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
90e944b0eabe84507ceec2bab42c1b2f,24,NA,Germany,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,English,NA,master's degree (non-professional),NA
5d330e77524c442ae1ac19e218d4ecd2,38,2,Canada,"arts, entertainment, sports, or media",Self-employed freelancer,NA,male,NA,freelance ,NA,English,married or domestic partnership,bachelor's degree,NA
52d835450df91d8ff7a484c6456918df,58,NA,New Zealand,NA,NA,NA,female,NA,freelance ,NA,English,NA,associate's degree,NA
604f77dfe2748bfa9ad098e452cb1e0d,NA,NA,United States of America,software development and IT,Self-employed business owner,NA,male,NA,NA,NA,English,married or domestic partnership,bachelor's degree,NA
41a7d22d53d4c5470f24ad3ebdcac59f,35,NA,India,software development and IT,Employed for wages,NA,female,50000,NA,NA,Hindi,"single, never married",bachelor's degree,NA
716016dfd4138a276739db823b2073c7,26,NA,United States of America,transportation,Employed for wages,NA,female,NA,start your own business,NA,English,NA,"some college credit, no degree",20000
ec871dc5b871927d90e32d37efa60a48,30,NA,United Kingdom,transportation,Employed for wages,NA,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,high school diploma or equivalent (GED),NA
b690f4a4ff632e4a35e99a037e24e109,28,NA,India,NA,Self-employed freelancer,NA,male,NA,start your own business,NA,Malayalam,NA,"professional degree (MBA, MD, JD, etc.)",6060
26a73e279bb9892f5c92a38dd85d18d5,27,NA,United States of America,finance,Employed for wages,NA,female,42000,freelance ,NA,English,NA,associate's degree,NA
